key,label
grapheme.002-003-002-377-054-418-103.jpg,2
grapheme.002-003-004-139-055-167-099.jpg,9
grapheme.002-004-009-461-055-496-088.jpg,3
grapheme.002-001-003-445-020-479-053.jpg,8
grapheme.002-002-002-217-011-267-046.jpg,6
grapheme.003-006-005-245-020-260-045.jpg,0
grapheme.003-006-004-083-015-117-050.jpg,5
grapheme.003-008-007-016-025-063-079.jpg,2
grapheme.003-010-005-039-015-084-055.jpg,5
grapheme.003-009-004-048-017-072-047.jpg,0
grapheme.003-006-007-264-028-279-051.jpg,0
grapheme.003-007-002-113-017-136-051.jpg,0
grapheme.003-011-006-134-021-149-041.jpg,0
grapheme.003-002-006-141-018-179-054.jpg,0
grapheme.003-010-003-205-034-221-063.jpg,0
grapheme.003-008-006-229-041-248-059.jpg,0
grapheme.003-003-002-053-010-086-041.jpg,5
grapheme.003-009-005-212-025-238-045.jpg,0
grapheme.003-009-002-103-018-122-052.jpg,0
grapheme.003-001-008-310-050-333-092.jpg,4
grapheme.003-002-005-116-017-137-048.jpg,0
grapheme.003-010-001-109-022-126-052.jpg,0
grapheme.003-003-004-186-012-203-041.jpg,0
grapheme.003-011-003-029-015-066-051.jpg,5
grapheme.003-005-006-236-016-250-040.jpg,0
grapheme.003-008-003-211-037-228-064.jpg,0
grapheme.003-006-006-043-015-091-063.jpg,2
grapheme.003-007-007-222-022-238-042.jpg,0
grapheme.003-005-003-167-007-189-032.jpg,0
grapheme.003-009-007-124-019-150-043.jpg,0
grapheme.003-010-004-004-014-038-065.jpg,1
grapheme.003-003-006-212-012-225-034.jpg,0
grapheme.003-011-004-227-031-250-052.jpg,0
grapheme.003-004-005-073-013-100-051.jpg,2
grapheme.003-008-001-187-034-208-063.jpg,0
grapheme.003-007-001-058-016-078-041.jpg,0
grapheme.003-001-007-422-052-447-086.jpg,5
grapheme.003-005-005-089-009-116-035.jpg,0
grapheme.003-011-002-178-022-203-060.jpg,0
grapheme.003-009-001-169-020-194-050.jpg,0
grapheme.003-002-007-224-020-238-041.jpg,0
grapheme.003-004-008-240-027-254-049.jpg,0
grapheme.003-008-002-108-029-129-062.jpg,0
grapheme.003-001-010-163-057-186-093.jpg,1
grapheme.003-001-003-538-048-566-087.jpg,5
grapheme.003-001-012-458-053-490-079.jpg,3
grapheme.003-011-005-207-025-221-051.jpg,0
grapheme.003-003-001-011-010-043-057.jpg,4
grapheme.003-001-009-189-057-220-084.jpg,3
grapheme.003-007-004-240-022-262-041.jpg,0
grapheme.003-003-007-228-014-251-031.jpg,0
grapheme.003-010-002-132-024-151-042.jpg,0
grapheme.003-010-006-191-030-204-059.jpg,0
grapheme.003-002-002-202-022-222-049.jpg,0
grapheme.003-001-006-228-060-261-090.jpg,3
grapheme.003-001-004-364-049-391-094.jpg,9
grapheme.003-006-001-140-018-163-046.jpg,0
grapheme.003-004-001-219-021-236-051.jpg,0
grapheme.003-005-001-055-009-095-051.jpg,2
grapheme.003-005-002-146-006-166-036.jpg,0
grapheme.003-001-011-338-054-365-091.jpg,8
grapheme.003-004-002-101-014-119-038.jpg,0
grapheme.003-006-003-167-021-192-048.jpg,0
grapheme.003-008-004-131-034-155-060.jpg,0
grapheme.003-009-006-014-011-065-071.jpg,2
grapheme.003-005-007-221-014-234-047.jpg,0
grapheme.003-004-003-177-022-200-048.jpg,0
grapheme.003-007-006-197-019-213-047.jpg,0
grapheme.003-002-003-016-013-050-064.jpg,4
grapheme.003-009-003-196-025-213-049.jpg,0
grapheme.003-001-002-276-060-314-094.jpg,2
grapheme.003-001-005-499-047-525-105.jpg,7
grapheme.003-005-004-251-017-270-037.jpg,0
grapheme.003-006-002-216-017-240-046.jpg,0
grapheme.003-003-005-118-011-134-037.jpg,0
grapheme.003-004-006-019-015-044-053.jpg,1
grapheme.003-002-001-056-008-090-047.jpg,5
grapheme.003-004-004-154-020-174-046.jpg,0
grapheme.003-004-007-251-023-274-044.jpg,0
grapheme.003-008-005-054-036-075-060.jpg,0
grapheme.003-001-001-120-053-155-101.jpg,7
grapheme.003-011-001-105-017-131-051.jpg,0
grapheme.003-002-004-181-022-201-051.jpg,0
grapheme.003-007-003-138-021-161-046.jpg,0
grapheme.003-003-003-139-012-156-038.jpg,0
grapheme.003-007-005-020-014-066-058.jpg,2
grapheme.003-010-007-225-040-242-054.jpg,0
grapheme.004-002-001-127-022-160-065.jpg,2
grapheme.004-003-001-103-016-145-067.jpg,4
grapheme.004-002-007-363-019-400-060.jpg,1
grapheme.004-002-004-161-026-187-063.jpg,0
grapheme.004-002-002-329-024-360-060.jpg,2
grapheme.004-002-005-261-021-297-059.jpg,2
grapheme.004-002-003-092-027-119-062.jpg,0
grapheme.004-002-006-043-024-091-076.jpg,2
grapheme.004-001-001-137-021-168-079.jpg,7
grapheme.004-001-002-168-015-216-089.jpg,7
grapheme.004-002-008-298-026-321-056.jpg,0
grapheme.005-005-002-082-011-109-059.jpg,1
grapheme.005-002-010-231-027-256-072.jpg,1
grapheme.005-003-002-206-026-231-065.jpg,0
grapheme.005-006-001-078-010-109-058.jpg,1
grapheme.005-005-001-177-015-200-046.jpg,0
grapheme.005-004-001-029-014-069-073.jpg,4
grapheme.005-002-007-627-022-667-060.jpg,5
grapheme.005-002-011-604-021-628-079.jpg,0
grapheme.005-001-004-388-019-461-089.jpg,2
grapheme.005-004-006-268-029-285-047.jpg,0
grapheme.005-002-003-302-019-346-060.jpg,3
grapheme.005-002-012-435-022-462-064.jpg,8
grapheme.005-002-006-562-017-596-050.jpg,3
grapheme.005-003-006-013-018-062-076.jpg,4
grapheme.005-006-003-120-019-143-040.jpg,0
grapheme.005-002-009-260-025-296-058.jpg,3
grapheme.005-003-005-139-026-161-056.jpg,0
grapheme.005-004-002-239-028-263-054.jpg,0
grapheme.005-003-004-233-032-249-056.jpg,0
grapheme.005-005-005-212-016-226-043.jpg,0
grapheme.005-005-004-118-015-143-043.jpg,0
grapheme.005-005-003-010-013-058-069.jpg,2
grapheme.005-003-007-012-054-263-272.jpg,2
grapheme.005-002-004-177-019-216-095.jpg,7
grapheme.005-001-002-512-017-547-062.jpg,1
grapheme.005-001-005-155-030-268-104.jpg,2
grapheme.005-001-001-477-021-522-063.jpg,2
grapheme.005-004-004-206-026-236-058.jpg,0
grapheme.005-005-006-225-022-236-041.jpg,0
grapheme.005-003-001-249-032-265-049.jpg,0
grapheme.005-006-006-214-020-230-047.jpg,0
grapheme.005-004-005-100-022-157-080.jpg,2
grapheme.005-006-002-181-017-208-050.jpg,0
grapheme.005-002-001-382-015-425-071.jpg,4
grapheme.005-006-004-229-021-251-043.jpg,0
grapheme.005-002-008-516-024-556-056.jpg,5
grapheme.005-003-003-098-022-145-072.jpg,2
grapheme.005-004-003-142-028-166-053.jpg,0
grapheme.005-002-005-353-027-389-072.jpg,2
grapheme.005-002-002-463-016-508-062.jpg,9
grapheme.005-006-005-011-015-059-074.jpg,2
grapheme.005-001-003-251-030-321-095.jpg,2
grapheme.006-016-003-153-014-175-042.jpg,0
grapheme.006-007-001-048-010-072-045.jpg,0
grapheme.006-005-004-134-016-157-039.jpg,0
grapheme.006-014-001-144-010-168-049.jpg,1
grapheme.006-016-005-085-003-121-044.jpg,5
grapheme.006-017-001-031-003-075-045.jpg,3
grapheme.006-004-003-132-009-161-046.jpg,5
grapheme.006-019-001-170-018-190-050.jpg,0
grapheme.006-005-002-195-023-215-045.jpg,0
grapheme.006-018-005-235-015-269-051.jpg,8
grapheme.006-014-002-227-016-260-056.jpg,8
grapheme.006-018-004-187-016-224-046.jpg,6
grapheme.006-014-004-025-016-058-054.jpg,5
grapheme.006-010-002-221-017-243-038.jpg,0
grapheme.006-007-004-192-003-232-053.jpg,2
grapheme.006-012-001-054-005-089-050.jpg,5
grapheme.006-005-006-088-015-130-047.jpg,6
grapheme.006-014-003-173-011-213-052.jpg,6
grapheme.006-009-005-029-000-072-041.jpg,3
grapheme.006-008-004-088-008-119-053.jpg,2
grapheme.006-008-005-037-009-088-049.jpg,8
grapheme.006-008-003-156-009-202-053.jpg,8
grapheme.006-001-003-173-018-191-044.jpg,0
grapheme.006-009-004-206-017-224-037.jpg,0
grapheme.006-008-001-242-017-261-040.jpg,0
grapheme.006-011-005-125-013-175-045.jpg,8
grapheme.006-003-005-087-012-115-050.jpg,9
grapheme.006-019-005-122-019-140-045.jpg,0
grapheme.006-015-007-053-019-095-050.jpg,6
grapheme.006-019-004-026-014-059-058.jpg,2
grapheme.006-001-001-080-014-121-060.jpg,2
grapheme.006-016-001-203-014-225-038.jpg,0
grapheme.006-019-002-208-021-228-047.jpg,0
grapheme.006-003-006-125-018-156-048.jpg,5
grapheme.006-018-001-153-012-184-053.jpg,1
grapheme.006-006-002-227-020-248-043.jpg,0
grapheme.006-019-003-098-015-118-051.jpg,1
grapheme.006-015-006-294-010-313-048.jpg,1
grapheme.006-015-002-326-013-377-070.jpg,2
grapheme.006-004-002-192-017-214-045.jpg,0
grapheme.006-006-001-202-020-225-046.jpg,0
grapheme.006-016-002-178-017-198-045.jpg,0
grapheme.006-009-001-085-013-106-039.jpg,0
grapheme.006-017-003-185-011-214-064.jpg,7
grapheme.006-003-003-215-022-236-045.jpg,0
grapheme.006-004-004-094-008-123-053.jpg,7
grapheme.006-010-003-024-005-063-042.jpg,5
grapheme.006-016-004-054-008-077-047.jpg,1
grapheme.006-017-002-079-008-107-049.jpg,9
grapheme.006-009-003-174-017-203-042.jpg,0
grapheme.006-001-005-114-017-132-037.jpg,0
grapheme.006-002-002-107-014-134-057.jpg,2
grapheme.006-011-003-020-014-056-047.jpg,5
grapheme.006-012-002-194-010-235-052.jpg,8
grapheme.006-015-003-134-023-158-053.jpg,0
grapheme.006-007-007-134-006-158-048.jpg,9
grapheme.006-018-003-089-008-120-051.jpg,8
grapheme.006-003-002-242-021-264-041.jpg,0
grapheme.006-005-003-238-018-257-044.jpg,0
grapheme.006-009-002-151-015-170-044.jpg,0
grapheme.006-006-003-142-012-179-063.jpg,7
grapheme.006-001-006-024-007-056-051.jpg,4
grapheme.006-015-004-220-010-257-043.jpg,3
grapheme.006-003-004-034-012-059-052.jpg,1
grapheme.006-011-002-062-012-090-042.jpg,2
grapheme.006-008-002-203-012-244-051.jpg,8
grapheme.006-019-006-190-022-206-049.jpg,0
grapheme.006-002-005-060-016-099-048.jpg,6
grapheme.006-007-003-224-010-245-035.jpg,0
grapheme.006-001-004-193-016-216-043.jpg,0
grapheme.006-015-001-362-011-392-047.jpg,5
grapheme.006-002-001-229-016-251-042.jpg,0
grapheme.006-005-005-025-011-060-055.jpg,2
grapheme.006-012-003-161-006-191-050.jpg,8
grapheme.006-004-001-221-019-240-048.jpg,0
grapheme.006-007-005-017-008-041-049.jpg,1
grapheme.006-012-004-120-002-157-058.jpg,2
grapheme.006-005-001-216-021-237-049.jpg,0
grapheme.006-010-004-139-012-183-047.jpg,8
grapheme.006-010-001-072-010-095-046.jpg,0
grapheme.006-004-005-243-018-268-042.jpg,0
grapheme.006-002-003-161-017-190-050.jpg,5
grapheme.006-018-002-043-009-081-051.jpg,5
grapheme.006-002-004-204-017-226-045.jpg,0
grapheme.006-015-005-106-017-130-061.jpg,7
grapheme.006-010-005-183-012-219-039.jpg,8
grapheme.006-006-004-079-011-115-052.jpg,6
grapheme.006-011-001-213-021-237-046.jpg,0
grapheme.006-007-002-105-009-130-052.jpg,1
grapheme.006-017-005-221-015-260-040.jpg,3
grapheme.006-003-001-190-021-211-047.jpg,0
grapheme.006-007-006-248-011-272-036.jpg,0
grapheme.006-001-002-216-018-236-041.jpg,0
grapheme.006-011-004-176-012-214-048.jpg,8
grapheme.006-014-005-074-015-108-053.jpg,8
grapheme.006-017-004-149-004-179-037.jpg,3
grapheme.007-002-004-194-051-221-086.jpg,0
grapheme.007-006-006-192-044-208-071.jpg,0
grapheme.007-001-002-142-038-194-100.jpg,2
grapheme.007-006-003-036-025-079-086.jpg,4
grapheme.007-003-001-016-057-070-111.jpg,7
grapheme.007-005-005-270-028-290-060.jpg,0
grapheme.007-005-002-213-026-244-064.jpg,0
grapheme.007-005-001-103-014-146-071.jpg,5
grapheme.007-006-007-047-097-091-144.jpg,0
grapheme.007-006-002-172-041-193-080.jpg,0
grapheme.007-006-005-219-134-258-183.jpg,0
grapheme.007-003-003-109-054-152-097.jpg,0
grapheme.007-001-001-192-039-229-099.jpg,0
grapheme.007-004-002-158-039-189-069.jpg,0
grapheme.007-005-004-245-028-270-056.jpg,0
grapheme.007-003-002-237-061-275-110.jpg,0
grapheme.007-006-001-140-041-169-082.jpg,0
grapheme.007-003-005-180-065-211-103.jpg,0
grapheme.007-004-001-038-029-079-083.jpg,5
grapheme.007-003-004-211-062-242-106.jpg,0
grapheme.007-005-003-161-023-184-057.jpg,0
grapheme.007-006-004-077-038-099-071.jpg,0
grapheme.007-001-003-112-037-137-086.jpg,0
grapheme.007-004-003-188-032-213-066.jpg,0
grapheme.007-002-001-029-047-068-104.jpg,1
grapheme.007-002-003-091-053-125-089.jpg,5
grapheme.007-002-002-221-052-249-088.jpg,0
grapheme.008-002-005-306-066-339-113.jpg,0
grapheme.008-002-001-413-074-448-116.jpg,0
grapheme.008-002-002-156-055-194-106.jpg,1
grapheme.008-001-003-259-067-297-123.jpg,0
grapheme.008-001-005-206-056-254-114.jpg,2
grapheme.008-001-004-296-064-330-112.jpg,0
grapheme.008-001-006-154-056-204-112.jpg,1
grapheme.008-002-003-268-070-305-114.jpg,0
grapheme.008-002-004-358-071-404-118.jpg,0
grapheme.008-002-007-448-074-491-113.jpg,0
grapheme.008-001-001-396-068-432-116.jpg,0
grapheme.008-002-006-201-050-248-108.jpg,2
grapheme.008-001-002-349-068-390-115.jpg,0
grapheme.008-001-007-443-070-473-109.jpg,0
grapheme.009-001-002-374-061-416-111.jpg,0
grapheme.009-001-006-230-051-276-115.jpg,2
grapheme.009-001-003-320-057-352-111.jpg,0
grapheme.009-001-005-285-058-321-124.jpg,0
grapheme.009-001-004-174-054-224-114.jpg,1
grapheme.009-001-007-465-060-495-104.jpg,0
grapheme.009-001-001-420-058-456-112.jpg,0
grapheme.010-005-001-243-004-261-023.jpg,0
grapheme.010-002-004-411-007-439-035.jpg,5
grapheme.010-004-005-044-018-072-044.jpg,3
grapheme.010-011-007-070-012-095-049.jpg,5
grapheme.010-010-002-176-008-199-036.jpg,0
grapheme.010-014-006-200-013-217-038.jpg,0
grapheme.010-014-004-249-018-265-035.jpg,0
grapheme.010-007-002-175-011-194-037.jpg,0
grapheme.010-016-005-035-004-062-045.jpg,4
grapheme.010-013-001-256-014-276-038.jpg,0
grapheme.010-010-004-126-011-144-031.jpg,0
grapheme.010-010-003-224-011-239-028.jpg,0
grapheme.010-004-006-217-014-230-038.jpg,0
grapheme.010-013-003-056-007-084-049.jpg,2
grapheme.010-008-003-123-006-141-025.jpg,0
grapheme.010-009-006-124-010-138-026.jpg,0
grapheme.010-009-005-217-014-233-029.jpg,0
grapheme.010-011-001-242-017-259-042.jpg,0
grapheme.010-007-001-220-014-238-033.jpg,0
grapheme.010-003-005-008-018-056-065.jpg,2
grapheme.010-001-003-010-011-063-062.jpg,2
grapheme.010-015-004-067-008-097-046.jpg,5
grapheme.010-008-006-211-014-223-035.jpg,0
grapheme.010-010-001-101-008-125-040.jpg,0
grapheme.010-015-006-205-012-234-044.jpg,0
grapheme.010-004-001-136-009-158-040.jpg,0
grapheme.010-005-002-105-003-143-040.jpg,0
grapheme.010-016-001-071-003-100-041.jpg,5
grapheme.010-015-005-126-014-149-045.jpg,0
grapheme.010-007-005-085-013-110-043.jpg,0
grapheme.010-008-008-263-005-284-032.jpg,8
grapheme.010-008-002-099-005-121-032.jpg,0
grapheme.010-003-001-109-014-128-043.jpg,0
grapheme.010-016-004-160-009-175-030.jpg,0
grapheme.010-011-004-025-008-054-052.jpg,4
grapheme.010-003-003-050-013-089-049.jpg,6
grapheme.010-006-001-198-009-217-033.jpg,0
grapheme.010-010-006-200-009-222-028.jpg,0
grapheme.010-014-003-107-012-142-039.jpg,3
grapheme.010-015-001-151-015-168-038.jpg,0
grapheme.010-006-005-241-008-264-027.jpg,0
grapheme.010-014-002-228-015-244-039.jpg,0
grapheme.010-005-003-049-006-074-041.jpg,1
grapheme.010-003-007-210-010-223-036.jpg,0
grapheme.010-003-004-185-008-208-038.jpg,0
grapheme.010-007-003-110-014-133-039.jpg,0
grapheme.010-009-001-103-005-122-032.jpg,0
grapheme.010-002-011-219-015-255-049.jpg,8
grapheme.010-002-006-051-015-071-051.jpg,1
grapheme.010-001-001-322-005-348-039.jpg,1
grapheme.010-001-004-211-005-243-049.jpg,2
grapheme.010-008-001-190-010-209-038.jpg,0
grapheme.010-013-004-210-006-229-028.jpg,0
grapheme.010-011-003-131-017-154-047.jpg,0
grapheme.010-001-005-085-010-122-049.jpg,2
grapheme.010-011-002-204-015-222-044.jpg,0
grapheme.010-006-004-136-013-160-037.jpg,0
grapheme.010-016-003-216-010-236-036.jpg,0
grapheme.010-009-003-166-008-194-038.jpg,0
grapheme.010-009-004-041-008-063-032.jpg,5
grapheme.010-002-003-077-018-110-047.jpg,3
grapheme.010-016-002-195-011-215-037.jpg,0
grapheme.010-014-001-152-014-168-042.jpg,0
grapheme.010-006-003-026-012-061-057.jpg,2
grapheme.010-005-004-220-007-242-027.jpg,0
grapheme.010-004-004-101-005-123-045.jpg,9
grapheme.010-005-005-190-005-217-031.jpg,0
grapheme.010-010-005-027-010-053-053.jpg,2
grapheme.010-002-005-159-016-185-056.jpg,2
grapheme.010-012-004-133-012-154-042.jpg,0
grapheme.010-013-006-118-007-166-037.jpg,6
grapheme.010-008-005-014-013-049-043.jpg,3
grapheme.010-016-006-239-015-258-036.jpg,0
grapheme.010-005-006-144-010-157-035.jpg,0
grapheme.010-002-010-115-015-153-045.jpg,3
grapheme.010-006-006-091-011-132-042.jpg,6
grapheme.010-015-003-239-014-256-040.jpg,0
grapheme.010-014-005-047-009-074-045.jpg,1
grapheme.010-004-003-193-009-211-036.jpg,0
grapheme.010-007-004-196-013-219-038.jpg,0
grapheme.010-013-005-232-010-249-031.jpg,0
grapheme.010-015-002-035-011-058-047.jpg,4
grapheme.010-008-004-055-009-074-033.jpg,0
grapheme.010-002-007-011-009-038-057.jpg,7
grapheme.010-002-012-337-010-370-035.jpg,3
grapheme.010-004-002-232-016-250-035.jpg,0
grapheme.010-012-003-073-003-106-046.jpg,4
grapheme.010-008-007-226-017-242-030.jpg,0
grapheme.010-016-007-132-009-159-040.jpg,0
grapheme.010-001-008-240-016-264-040.jpg,0
grapheme.010-012-002-156-012-177-038.jpg,0
grapheme.010-009-002-197-009-213-030.jpg,0
grapheme.010-006-002-222-008-239-033.jpg,0
grapheme.010-002-002-180-014-209-053.jpg,4
grapheme.010-007-006-018-009-059-046.jpg,8
grapheme.010-001-002-055-011-076-042.jpg,0
grapheme.010-001-007-276-010-322-049.jpg,2
grapheme.010-013-002-166-010-185-034.jpg,0
grapheme.010-012-006-024-004-064-054.jpg,4
grapheme.010-003-002-135-013-155-035.jpg,0
grapheme.010-011-005-226-019-242-044.jpg,0
grapheme.010-012-001-205-009-227-038.jpg,0
grapheme.010-012-007-228-010-245-036.jpg,0
grapheme.010-001-006-122-008-145-032.jpg,0
grapheme.010-003-006-224-013-243-034.jpg,0
grapheme.010-012-005-245-016-265-033.jpg,0
grapheme.010-002-001-260-012-288-054.jpg,9
grapheme.010-002-008-368-008-402-059.jpg,7
grapheme.010-002-009-300-015-335-045.jpg,5
grapheme.010-011-006-156-018-176-041.jpg,0
grapheme.011-002-006-348-028-385-070.jpg,0
grapheme.011-001-005-421-057-463-107.jpg,0
grapheme.011-002-003-205-022-248-067.jpg,2
grapheme.011-001-002-058-043-106-100.jpg,0
grapheme.011-001-004-380-053-419-103.jpg,2
grapheme.011-001-001-207-037-257-087.jpg,5
grapheme.011-002-004-385-028-424-073.jpg,0
grapheme.011-002-005-264-024-301-069.jpg,2
grapheme.011-002-002-158-017-202-072.jpg,0
grapheme.011-002-001-424-031-462-075.jpg,0
grapheme.011-001-003-285-044-333-108.jpg,0
grapheme.011-002-007-299-028-331-062.jpg,0
grapheme.012-001-005-346-050-374-096.jpg,0
grapheme.012-003-006-511-082-591-124.jpg,2
grapheme.012-003-001-424-063-464-104.jpg,0
grapheme.012-002-001-153-025-210-079.jpg,0
grapheme.012-001-003-130-036-184-117.jpg,7
grapheme.012-003-005-256-039-311-092.jpg,5
grapheme.012-001-002-313-051-351-101.jpg,0
grapheme.012-002-002-233-029-269-079.jpg,0
grapheme.012-001-001-383-048-428-098.jpg,0
grapheme.012-002-004-398-043-437-085.jpg,0
grapheme.012-003-003-335-060-374-111.jpg,0
grapheme.012-002-006-322-042-357-087.jpg,0
grapheme.012-002-007-270-038-298-084.jpg,0
grapheme.012-002-003-359-044-391-091.jpg,0
grapheme.012-002-005-077-018-138-072.jpg,5
grapheme.012-003-004-185-041-252-113.jpg,4
grapheme.012-003-002-378-059-414-111.jpg,0
grapheme.012-001-004-220-035-285-093.jpg,0
grapheme.013-004-001-200-030-222-069.jpg,2
grapheme.013-004-006-140-020-181-063.jpg,0
grapheme.013-007-003-162-022-193-065.jpg,0
grapheme.013-004-007-222-032-252-070.jpg,0
grapheme.013-005-004-105-023-150-067.jpg,6
grapheme.013-004-004-322-040-351-079.jpg,0
grapheme.013-006-001-314-028-339-065.jpg,0
grapheme.013-003-001-313-037-346-079.jpg,0
grapheme.013-004-003-262-040-290-079.jpg,0
grapheme.013-002-002-338-055-366-101.jpg,0
grapheme.013-007-002-191-023-217-056.jpg,0
grapheme.013-002-005-101-046-148-120.jpg,0
grapheme.013-001-003-187-039-239-092.jpg,0
grapheme.013-005-003-153-019-191-066.jpg,5
grapheme.013-007-005-260-026-286-061.jpg,0
grapheme.013-006-006-199-027-229-057.jpg,0
grapheme.013-002-003-262-057-298-117.jpg,0
grapheme.013-007-001-289-024-320-064.jpg,0
grapheme.013-003-003-200-038-226-086.jpg,0
grapheme.013-007-006-237-027-260-063.jpg,0
grapheme.013-005-002-211-025-240-077.jpg,0
grapheme.013-006-004-253-030-276-061.jpg,0
grapheme.013-002-006-171-048-229-102.jpg,0
grapheme.013-002-001-298-056-329-109.jpg,0
grapheme.013-002-004-216-053-243-100.jpg,0
grapheme.013-005-001-243-029-270-063.jpg,0
grapheme.013-004-002-289-039-318-077.jpg,0
grapheme.013-003-002-277-037-311-090.jpg,0
grapheme.013-006-005-106-000-151-066.jpg,4
grapheme.013-005-006-328-027-353-061.jpg,0
grapheme.013-005-007-357-024-378-056.jpg,0
grapheme.013-006-002-167-025-198-062.jpg,0
grapheme.013-003-006-108-028-147-105.jpg,5
grapheme.013-004-005-098-020-132-061.jpg,5
grapheme.013-001-002-325-047-362-110.jpg,0
grapheme.013-001-004-365-048-408-106.jpg,0
grapheme.013-005-005-299-031-327-065.jpg,0
grapheme.013-001-005-097-031-150-138.jpg,0
grapheme.013-007-004-104-004-146-056.jpg,5
grapheme.013-003-005-161-035-212-087.jpg,0
grapheme.013-003-004-249-041-284-097.jpg,0
grapheme.013-001-006-236-047-258-092.jpg,0
grapheme.013-001-001-288-049-323-113.jpg,0
grapheme.013-006-003-276-029-306-060.jpg,0
grapheme.014-001-001-493-069-540-126.jpg,0
grapheme.014-002-005-442-075-487-133.jpg,0
grapheme.014-001-006-256-047-315-119.jpg,0
grapheme.014-001-005-546-058-602-126.jpg,0
grapheme.014-002-007-540-075-580-125.jpg,0
grapheme.014-001-004-185-052-242-111.jpg,5
grapheme.014-001-002-380-060-429-119.jpg,0
grapheme.014-002-001-377-055-426-117.jpg,0
grapheme.014-002-004-490-074-538-132.jpg,0
grapheme.014-002-002-325-056-375-120.jpg,4
grapheme.014-001-003-336-049-380-119.jpg,2
grapheme.014-002-003-238-039-299-116.jpg,9
grapheme.014-002-006-165-047-229-120.jpg,5
grapheme.014-001-007-449-072-498-131.jpg,0
